"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1",0,0.691918002986343,1.07162678663427,2.1692605737916,0.515634478940598,0.78437914191152,0.945440602113367,0.739118033949223,0.693224794438622,0.486206339988369,3.37455308774049,2.9556356569629,2.75546382408276,1.79448307807191,2.68133008697038,2.50928924812484,2.46836604948001,1.99110729914065,2.74244054234514,3.00072871871477,3.27859782316355,3.35882650133685,3.70819658244233,3.82664386234954,2.96911020583644,2.96874026563954,3.61957290703208,3.91211369864743,3.29093747103628,3.84303097488897,3.79182333321008,2.10224256241585,2.20901819449334,1.06014490659429,3.54013460861289,1.53213323604539,1.67801331090098,0.54987315129962,2.62839555205444,1.96624410976456
"2",0.691918002986343,0,0.717844998190858,1.48124654022302,0.374710000168578,0.54709944894526,0.253549290763422,0.39197565290138,0.291487210610717,0.264948918052352,3.43193541849078,2.89170257856062,2.78935042056063,1.99909884537746,2.48326587536157,2.46720366096426,2.43626288664618,2.12781273319438,2.8865827197807,3.04365400514426,2.82591955963411,2.82624556949546,3.25675114465989,3.27579647570019,2.61631980584639,2.67536616717085,3.11356505573404,3.36960915978564,2.85342298324418,3.35900086193462,3.56211196946149,1.42069759742673,1.51929961427208,1.67223577134926,3.67715420065898,1.66088645393922,1.68108849208517,1.119544210737,3.18183478537231,1.81472305692596
"3",1.07162678663427,0.717844998190858,0,1.45330942538412,1.04960203132727,0.288253169085787,0.727421382543449,1.10981917538743,1.00905575426237,0.662896020860045,4.14954620462422,3.60470868468937,3.50710715890504,2.69085301054081,3.17358995429423,3.18339930704723,3.15309171682813,2.83432406685305,3.59584842133506,3.76138068940548,3.37426693312619,3.29113669075553,3.79690924792621,3.70486729556582,3.24052651623258,3.32875925946889,3.60234500093522,3.80795588385712,3.41397541184194,3.86601851157784,4.2315618135112,1.62677923072529,1.64110893950459,2.12895776786332,4.38940200075125,2.36413381119467,2.39814977842248,1.61574084497249,3.7000159357777,2.52295108460234
"4",2.1692605737916,1.48124654022302,1.45330942538412,0,1.78572921240442,1.62355549895482,1.23093258004856,1.63636212631118,1.60126480846729,1.69564030051556,4.13530636738478,3.44642997239343,3.52626429308047,3.08744050438679,2.85265823814919,3.12859629006327,3.11988900292341,3.11291972497683,3.78209182459997,3.76358081291912,2.49028174705269,2.22499053751432,2.85304130695389,2.5393538171533,2.60356832725842,2.79590449677963,2.557313533418,2.6520162401284,2.55819554969251,2.84010962720484,3.69128615655997,0.494553807943469,0.338823915560492,3.12921511423352,4.49112758370909,2.7247264802956,2.58522830016843,2.57816126880335,4.56287355626999,2.44477874113118
"5",0.515634478940598,0.374710000168578,1.04960203132727,1.78572921240442,0,0.820217680118928,0.575998411705655,0.223565749855258,0.195505928297821,0.41384947912496,3.12201292030158,2.62256766953207,2.4834920147977,1.64208436750362,2.27216091380788,2.18606896420158,2.15100895666574,1.78657041989442,2.54913830867194,2.73642633224944,2.77686717414368,2.84439466654159,3.20775820873441,3.31131794806903,2.49562717837798,2.51809288477045,3.10840148836277,3.39727428438101,2.79290380754873,3.33582918782324,3.37363695001262,1.6445635793021,1.77221799613737,1.34349834877309,3.34497813285338,1.31550752130646,1.37274034451783,0.79356085518897,2.81987837012413,1.57275053743161
"6",0.78437914191152,0.54709944894526,0.288253169085787,1.62355549895482,0.820217680118928,0,0.654106620601598,0.922970970756333,0.821543892517403,0.410310087420323,3.94145508574344,3.42526252304397,3.30186843734874,2.44664714212484,3.02961846612502,2.99480340442461,2.96168753210426,2.60315989514897,3.36624165006816,3.5552374863764,3.3353367524229,3.29577322822016,3.76366900144864,3.72820525528838,3.15365891940279,3.2198764530884,3.59613743993897,3.82724912748752,3.36811155082242,3.85105168689841,4.1089781660363,1.72132514055559,1.76618141286233,1.84077357717049,4.1633665983618,2.1314184538266,2.19054065454611,1.33052634987117,3.41249665392304,2.35507754896094
"7",0.945440602113367,0.253549290763422,0.727421382543449,1.23093258004856,0.575998411705655,0.654106620601598,0,0.496134925930119,0.421029713647989,0.50019277128014,3.48309654005684,2.90513466794071,2.83996230600365,2.12253937186026,2.45161749328271,2.49577659285595,2.4691143762264,2.22631408289078,2.97419621819414,3.09399693140472,2.682035223782,2.64642696917318,3.1099030094129,3.08523730359746,2.5184030014604,2.60168818399312,2.94381339578664,3.18233151422885,2.71595828359394,3.19739173851911,3.50424048980745,1.17294294705464,1.26670500108357,1.90880752113466,3.75409188334479,1.7707902065374,1.74797167404768,1.35565976795068,3.39515123309435,1.81863017074718
"8",0.739118033949223,0.39197565290138,1.10981917538743,1.63636212631118,0.223565749855258,0.922970970756333,0.496134925930119,0,0.101802239423534,0.550406996202616,3.04009450683405,2.50373932270072,2.39742056502596,1.63041140488203,2.11455913658984,2.07673443168068,2.04524213573905,1.74560284348205,2.5010958150823,2.65174163074521,2.5631414822511,2.62220869239366,2.99452174835535,3.08833361989263,2.29950527681329,2.33532765406859,2.8884962775236,3.17472200428331,2.58145081398082,3.11840458555468,3.20600223105718,1.45405186672652,1.59284043577421,1.50982287393223,3.28906118026876,1.28330996762419,1.2898145472418,0.9719774209043,2.93352165140639,1.43237553853805
"9",0.693224794438622,0.291487210610717,1.00905575426237,1.60126480846729,0.195505928297821,0.821543892517403,0.421029713647989,0.101802239423534,0,0.455009459697076,3.14053657852029,2.60552984375786,2.49805201480126,1.71932430034377,2.21362188097063,2.1784474384299,2.14685630604529,1.84031891796177,2.59747402971608,2.75232632371632,2.63834316430647,2.68290702574622,3.06999050575589,3.14546207833639,2.38741029642316,2.4285374076083,2.95476769355595,3.23379515367274,2.65891151681262,3.18871463510261,3.30286930249677,1.44924945171726,1.57852160296797,1.53067074354831,3.38680816356779,1.3757411914239,1.38960435747079,0.98398335396008,2.98339317326562,1.5335824988305
"10",0.486206339988369,0.264948918052352,0.662896020860045,1.69564030051556,0.41384947912496,0.410310087420323,0.50019277128014,0.550406996202616,0.455009459697076,0,3.53543169801803,3.03293466348041,2.89726960015044,2.03727137319312,2.66339698667539,2.59821628153876,2.56369425194925,2.19295080857109,2.95604918815599,3.15010694426508,3.07199268532687,3.08550194113552,3.50345646323039,3.5375624453329,2.83948451189156,2.88352158486273,3.36943101623546,3.63054832253813,3.09654469270663,3.6116860028135,3.75640266908855,1.67290212895782,1.76125501821339,1.52809899850473,3.75339209326676,1.72118888764863,1.78658980141878,0.988081478562489,3.07699915394941,1.97396006349574
